Date,Loc,Opponent,W/L,Score,AB,R,H,RBI,2B,3B,HR,BB,IBB,SB,CS,HBP,SH,SF,GDP,K,PO,A,E,AVG,link,id
4/16/2022,at,Georgia,W,23-9,45,23,19,23,5,1,3,7,0,2,0,3,0,0,1,9,27,6,0,.422,/boxscore.aspx?id=18428&path=baseball,18428
4/15/2022,at,Georgia,L,3-4,33,3,7,3,2,0,0,4,0,0,1,2,0,1,0,12,24,6,0,.212,/boxscore.aspx?id=18427&path=baseball,18427
4/14/2022,at,Georgia,W,8-1,34,8,10,8,2,0,2,10,0,1,2,2,0,0,1,6,27,12,2,.294,/boxscore.aspx?id=18426&path=baseball,18426
4/12/2022,at,AM Corpus Christi,W,5-3,38,5,12,4,4,0,1,4,0,2,1,0,0,1,0,10,27,12,1,.316,/boxscore.aspx?id=18529&path=baseball,18529
4/9/2022,,Kentucky,W,17-3,39,17,14,16,2,3,2,7,0,0,0,1,0,1,0,9,27,7,2,.359,/boxscore.aspx?id=18425&path=baseball,18425
4/8/2022,,Kentucky,L,3-7,35,3,10,2,2,0,0,5,0,0,0,1,0,0,2,11,27,10,2,.286,/boxscore.aspx?id=18424&path=baseball,18424
4/7/2022,,Kentucky,W,3-2,36,3,7,3,1,0,1,3,0,0,1,1,0,0,0,14,33,14,4,.194,/boxscore.aspx?id=18423&path=baseball,18423
4/5/2022,,Texas State,W,8-4,30,8,9,6,1,0,1,7,0,0,1,1,0,1,1,6,27,9,1,.300,/boxscore.aspx?id=18528&path=baseball,18528
4/3/2022,at,Alabama,L,4-8,35,4,9,3,0,0,2,4,0,0,0,0,0,0,0,8,24,9,0,.257,/boxscore.aspx?id=18422&path=baseball,18422
4/2/2022,at,Alabama,L,9-10,38,9,12,8,2,0,1,2,0,2,0,1,1,0,0,12,24,7,4,.316,/boxscore.aspx?id=18421&path=baseball,18421
4/1/2022,at,Alabama,W,3-2,35,3,8,3,2,0,1,3,0,0,0,0,0,0,0,14,27,12,1,.229,/boxscore.aspx?id=18420&path=baseball,18420
3/29/2022,at,Texas,W,12-9,39,12,13,12,3,1,3,4,0,0,1,2,0,0,0,8,27,11,2,.333,/boxscore.aspx?id=18527&path=baseball,18527
3/27/2022,,Auburn,L,9-13,31,9,8,9,1,0,1,7,0,0,0,1,0,3,2,9,27,10,0,.258,/boxscore.aspx?id=18419&path=baseball,18419
3/26/2022,,Auburn,W,5-4,42,5,11,5,4,0,1,3,0,1,1,0,0,1,0,14,33,9,1,.262,/boxscore.aspx?id=18418&path=baseball,18418
3/25/2022,,Auburn,L,5-6,36,5,11,5,2,0,1,2,0,0,3,3,0,1,1,12,30,11,1,.306,/boxscore.aspx?id=18417&path=baseball,18417
3/22/2022,at,Rice,W,15-8,39,15,14,15,3,0,3,7,0,6,1,4,0,1,1,6,27,11,1,.359,/boxscore.aspx?id=18526&path=baseball,18526
3/20/2022,at,LSU,L,6-7,43,6,17,6,1,0,3,3,1,0,0,1,0,0,1,6,24,12,1,.395,/boxscore.aspx?id=18416&path=baseball,18416
3/19/2022,at,LSU,W,11-7,37,11,12,9,4,1,0,10,2,5,1,0,0,3,1,8,27,11,0,.324,/boxscore.aspx?id=18415&path=baseball,18415
3/18/2022,at,LSU,W,6-4,36,6,10,5,3,0,2,5,0,1,0,1,1,0,0,7,27,11,0,.278,/boxscore.aspx?id=18414&path=baseball,18414
3/15/2022,,Houston,L,2-8,33,2,8,2,0,1,0,2,0,2,0,4,0,1,1,7,27,9,2,.242,/boxscore.aspx?id=18525&path=baseball,18525
3/13/2022,,Santa Clara,W,5-2,31,5,7,4,3,0,1,2,0,0,0,0,0,0,0,6,27,8,0,.226,/boxscore.aspx?id=18495&path=baseball,18495
3/12/2022,,Santa Clara,L,5-16,37,5,11,5,2,0,1,4,0,0,0,0,0,0,0,15,27,6,3,.297,/boxscore.aspx?id=18494&path=baseball,18494
3/12/2022,,Santa Clara,W,10-2,30,10,12,10,1,0,0,7,0,0,0,0,0,0,0,5,21,6,0,.400,/boxscore.aspx?id=18493&path=baseball,18493
3/9/2022,,Tarleton,W,4-1,28,4,6,2,0,0,1,7,0,4,1,1,0,0,1,7,27,8,1,.214,/boxscore.aspx?id=18524&path=baseball,18524
3/6/2022,vs,Wichita State,L,5-6,32,5,7,5,2,0,1,4,0,2,1,2,0,1,1,6,24,13,2,.219,/boxscore.aspx?id=18563&path=baseball,18563
3/5/2022,vs,Iowa,W,7-3,30,7,7,6,2,0,0,8,0,0,1,1,0,0,1,11,27,9,1,.233,/boxscore.aspx?id=18562&path=baseball,18562
3/4/2022,vs,Washington State,L,6-11,35,6,8,4,0,0,0,5,0,1,0,1,0,0,0,14,24,13,1,.229,/boxscore.aspx?id=18561&path=baseball,18561
3/1/2022,,Houston Baptist,W,3-2,30,3,6,3,2,0,1,4,0,1,0,1,0,0,0,10,27,9,1,.200,/boxscore.aspx?id=18523&path=baseball,18523
2/27/2022,,Penn,L,5-8,31,5,6,3,1,0,0,12,0,7,1,1,0,1,0,12,27,7,0,.194,/boxscore.aspx?id=18492&path=baseball,18492
2/27/2022,,Penn,W,5-0,32,5,8,5,3,0,0,4,0,2,0,0,0,1,0,11,27,10,0,.250,/boxscore.aspx?id=18491&path=baseball,18491
2/25/2022,,Penn,L,1-2,33,1,8,1,1,0,0,4,0,2,1,1,0,0,1,12,27,15,1,.242,/boxscore.aspx?id=18490&path=baseball,18490
2/22/2022,,Lamar,W,9-3,36,9,12,9,6,1,1,2,0,0,0,1,0,1,0,9,27,11,0,.333,/boxscore.aspx?id=18521&path=baseball,18521
2/20/2022,,Fordham,W,5-4,30,5,8,5,1,0,2,5,0,0,1,1,0,0,0,6,27,10,0,.267,/boxscore.aspx?id=18489&path=baseball,18489
2/19/2022,,Fordham,W,5-3,32,5,9,4,3,0,1,5,0,0,0,0,0,2,0,4,27,12,1,.281,/boxscore.aspx?id=18488&path=baseball,18488
2/18/2022,,Fordham,W,13-1,34,13,11,12,2,0,0,11,0,3,0,3,0,1,0,11,27,16,0,.324,/boxscore.aspx?id=18487&path=baseball,18487
5/22/2021,,LSU,L,2-8,33,2,6,2,4,0,0,0,0,0,0,0,0,0,1,2,27,9,3,.182,/boxscore.aspx?id=17913&path=baseball,17913
5/21/2021,,LSU,L,6-12,46,6,11,6,2,0,1,6,3,1,1,1,2,0,1,13,39,9,3,.239,/boxscore.aspx?id=17912&path=baseball,17912
5/20/2021,,LSU,W,2-1,29,2,6,1,2,0,1,4,0,4,0,0,1,0,0,6,27,10,1,.207,/boxscore.aspx?id=17911&path=baseball,17911
5/16/2021,at,Auburn,L,5-8,37,5,10,3,2,0,1,0,0,1,0,2,0,1,1,9,24,10,4,.270,/boxscore.aspx?id=17910&path=baseball,17910
5/15/2021,at,Auburn,W,11-9,36,11,10,8,2,0,0,10,1,1,0,4,1,1,0,12,27,8,1,.278,/boxscore.aspx?id=17909&path=baseball,17909
5/14/2021,at,Auburn,L,4-5,35,4,9,4,1,0,2,1,0,2,0,1,0,1,0,7,24,10,0,.257,/boxscore.aspx?id=17908&path=baseball,17908
5/9/2021,,Ole Miss,W,6-5,31,6,8,6,1,0,2,4,0,2,0,0,0,0,0,6,27,10,2,.258,/boxscore.aspx?id=17907&path=baseball,17907
5/8/2021,,Ole Miss,L,7-12,35,7,8,7,2,0,2,4,0,1,0,1,0,0,0,12,27,10,0,.229,/boxscore.aspx?id=17906&path=baseball,17906
5/7/2021,,Ole Miss,W,9-8,34,9,9,9,3,0,2,4,0,2,0,1,0,0,0,9,27,8,1,.265,/boxscore.aspx?id=17905&path=baseball,17905
5/4/2021,vs,UT Arlington,W,8-4,34,8,10,8,2,0,1,5,1,1,0,0,1,1,0,8,27,9,0,.294,/boxscore.aspx?id=17940&path=baseball,17940
5/1/2021,at,Mississippi State,L,5-10,35,5,11,5,0,0,0,8,0,0,0,0,0,1,0,9,24,11,1,.314,/boxscore.aspx?id=17904&path=baseball,17904
5/1/2021,at,Mississippi State,L,2-3,31,2,7,2,1,0,1,4,0,1,0,1,0,0,3,10,24,9,1,.226,/boxscore.aspx?id=17903&path=baseball,17903
4/30/2021,at,Mississippi State,L,7-8,49,7,12,6,2,0,2,3,0,1,0,1,0,0,0,18,33,7,0,.245,/boxscore.aspx?id=17902&path=baseball,17902
4/27/2021,,Texas State,W,4-0,30,4,6,4,0,1,1,5,0,0,0,1,2,0,0,5,27,7,0,.200,/boxscore.aspx?id=17939&path=baseball,17939
4/25/2021,,Tennessee,L,7-20,37,7,10,5,2,0,1,5,0,1,1,1,1,0,0,7,27,9,2,.270,/boxscore.aspx?id=17901&path=baseball,17901
4/24/2021,,Tennessee,W,6-5,32,6,12,6,1,0,1,1,0,3,0,0,1,1,1,2,27,6,0,.375,/boxscore.aspx?id=17900&path=baseball,17900
4/24/2021,,Tennessee,L,1-6,31,1,5,1,1,0,0,0,0,0,0,1,0,0,0,7,27,10,1,.161,/boxscore.aspx?id=17899&path=baseball,17899
4/20/2021,,Texas Southern,W,9-4,31,9,10,9,2,0,1,8,0,3,1,1,2,2,0,7,27,13,1,.323,/boxscore.aspx?id=17938&path=baseball,17938
4/18/2021,at,Arkansas,W,11-10,36,11,11,11,0,0,2,4,0,3,0,3,1,1,1,7,27,9,0,.306,/boxscore.aspx?id=17898&path=baseball,17898
4/17/2021,at,Arkansas,L,1-2,34,1,5,1,1,0,1,2,0,0,0,0,0,0,1,12,28,7,1,.147,/boxscore.aspx?id=17897&path=baseball,17897
4/17/2021,at,Arkansas,L,0-13,30,0,3,0,1,0,0,3,0,0,0,1,0,0,0,14,24,8,2,.100,/boxscore.aspx?id=17896&path=baseball,17896
4/13/2021,at,Texas State,W,8-4,30,8,8,8,1,1,1,7,0,1,0,0,1,1,2,5,27,5,2,.267,/boxscore.aspx?id=17937&path=baseball,17937
4/11/2021,,Alabama,L,4-7,36,4,10,4,1,0,1,0,0,0,0,0,0,1,0,11,27,11,0,.278,/boxscore.aspx?id=17895&path=baseball,17895
4/10/2021,,Alabama,L,3-6,35,3,9,2,0,0,0,6,0,2,1,0,0,0,0,12,27,11,1,.257,/boxscore.aspx?id=17894&path=baseball,17894
4/9/2021,,Alabama,L,3-5,35,3,10,3,2,0,2,2,0,0,0,0,0,0,1,5,27,8,1,.286,/boxscore.aspx?id=17893&path=baseball,17893
4/6/2021,at,Sam Houston,L,6-8,34,6,9,5,2,0,2,4,0,4,0,1,0,0,1,10,24,7,2,.265,/boxscore.aspx?id=17936&path=baseball,17936
4/3/2021,at,MIZZOU,L,3-7,34,3,9,3,3,1,2,6,0,0,0,0,0,1,1,8,24,13,1,.265,/boxscore.aspx?id=17891&path=baseball,17891
4/2/2021,at,MIZZOU,L,2-8,28,2,3,2,0,0,1,4,0,2,0,2,1,0,1,14,24,7,3,.107,/boxscore.aspx?id=17890&path=baseball,17890
4/1/2021,at,MIZZOU,W,16-2,41,16,13,13,4,1,0,12,0,2,0,1,0,0,0,7,27,7,0,.317,/boxscore.aspx?id=17892&path=baseball,17892
3/30/2021,,Texas,W,2-0,29,2,6,2,0,0,2,3,0,1,0,1,0,0,0,10,27,11,0,.207,/boxscore.aspx?id=17935&path=baseball,17935
3/28/2021,,Georgia,L,4-6,34,4,8,4,2,0,0,2,0,0,0,0,1,0,1,9,27,11,1,.235,/boxscore.aspx?id=17889&path=baseball,17889
3/27/2021,,Georgia,W,7-6,34,7,10,5,3,0,2,4,0,0,0,1,1,1,0,11,27,10,0,.294,/boxscore.aspx?id=17888&path=baseball,17888
3/26/2021,,Georgia,W,6-3,31,6,11,6,1,0,1,7,1,1,1,0,0,1,1,8,27,4,1,.355,/boxscore.aspx?id=17887&path=baseball,17887
3/23/2021,,Rice,L,1-2,26,1,2,1,0,0,1,5,0,0,2,1,0,0,0,9,27,9,1,.077,/boxscore.aspx?id=17934&path=baseball,17934
3/20/2021,at,Florida,L,4-8,39,4,11,3,1,0,0,0,0,2,0,1,0,1,0,14,24,10,2,.282,/boxscore.aspx?id=17885&path=baseball,17885
3/19/2021,at,Florida,L,1-3,31,1,5,1,1,0,1,2,0,1,0,0,1,0,0,8,24,8,1,.161,/boxscore.aspx?id=17884&path=baseball,17884
3/18/2021,at,Florida,L,4-13,34,4,8,4,1,0,1,0,0,0,0,0,0,1,1,11,24,10,0,.235,/boxscore.aspx?id=17886&path=baseball,17886
3/16/2021,at,Houston,W,9-4,34,9,8,7,3,1,2,8,0,1,2,3,0,0,0,10,27,14,0,.235,/boxscore.aspx?id=17933&path=baseball,17933
3/13/2021,,Samford,W,5-2,30,5,7,3,0,0,2,3,0,1,0,1,0,0,0,9,27,10,0,.233,/boxscore.aspx?id=17932&path=baseball,17932
3/13/2021,,Samford,W,21-4,43,21,21,19,2,2,6,6,0,2,0,0,0,2,0,8,27,10,1,.488,/boxscore.aspx?id=17931&path=baseball,17931
3/12/2021,,Samford,W,10-1,34,10,10,9,1,0,3,3,0,3,0,2,1,0,0,11,27,11,3,.294,/boxscore.aspx?id=17930&path=baseball,17930
3/10/2021,,Prairie View A&M,W,22-2,33,22,14,19,3,1,3,13,0,2,0,6,0,1,0,7,21,10,1,.424,/boxscore.aspx?id=17929&path=baseball,17929
3/9/2021,,A&M-Corpus Christi,W,7-0,33,7,10,7,1,0,0,6,0,4,0,0,0,1,0,4,27,12,0,.303,/boxscore.aspx?id=17928&path=baseball,17928
3/7/2021,,New Mexico State,W,7-1,35,7,11,7,0,0,0,7,0,0,0,1,0,1,0,5,27,11,0,.314,/boxscore.aspx?id=17927&path=baseball,17927
3/6/2021,,New Mexico State,W,5-0,33,5,11,4,1,0,0,6,0,2,0,0,0,0,2,8,27,4,0,.333,/boxscore.aspx?id=17926&path=baseball,17926
3/5/2021,,New Mexico State,W,4-1,29,4,8,4,1,0,0,3,0,0,0,2,2,0,1,8,27,7,2,.276,/boxscore.aspx?id=17925&path=baseball,17925
3/3/2021,,Incarnate Word,W,6-4,31,6,9,6,2,0,0,12,0,2,0,0,0,1,1,9,27,9,1,.290,/boxscore.aspx?id=17924&path=baseball,17924
3/2/2021,,Houston Baptist,W,4-0,28,4,6,4,1,0,2,5,0,0,1,0,0,0,1,7,27,8,1,.214,/boxscore.aspx?id=17923&path=baseball,17923
2/28/2021,vs,Auburn,L,1-6,29,1,4,1,1,0,0,4,0,0,0,0,0,1,1,4,27,15,1,.138,/boxscore.aspx?id=17922&path=baseball,17922
2/27/2021,vs,Oklahoma,W,8-1,30,8,8,8,1,1,1,8,0,2,0,1,0,1,0,8,27,5,2,.267,/boxscore.aspx?id=17921&path=baseball,17921
2/26/2021,vs,Baylor,W,12-4,42,12,13,8,1,0,2,7,0,0,0,0,0,1,0,15,27,12,1,.310,/boxscore.aspx?id=17920&path=baseball,17920
2/24/2021,,Tarleton State,W,8-7,38,8,9,7,1,0,3,5,0,1,1,1,0,0,0,9,30,12,2,.237,/boxscore.aspx?id=17919&path=baseball,17919
2/23/2021,,Abilene Christian,L,5-6,34,5,8,4,2,0,0,3,0,2,1,2,0,0,0,9,27,12,2,.235,/boxscore.aspx?id=17918&path=baseball,17918
2/21/2021,,Xavier,W,15-0,39,15,15,13,3,0,3,9,0,1,0,2,0,1,0,6,27,14,2,.385,/boxscore.aspx?id=17917&path=baseball,17917
2/20/2021,,Xavier,L,6-10,34,6,7,4,2,0,0,9,0,0,0,1,0,1,0,10,27,6,1,.206,/boxscore.aspx?id=17916&path=baseball,17916
2/20/2021,,Xavier,L,0-2,28,0,3,0,0,0,0,6,0,0,0,1,0,0,1,11,27,4,0,.107,/boxscore.aspx?id=17915&path=baseball,17915
3/10/2020,at,Rice,W,6-2,35,6,10,6,5,0,0,3,0,2,1,0,0,0,1,5,27,1,2,.286,/boxscore.aspx?id=10959&path=baseball,10959
3/8/2020,,New Mexico State,W,16-2,28,16,12,15,2,0,4,7,0,2,0,1,1,1,0,3,21,6,1,.429,/boxscore.aspx?id=12133&path=baseball,12133
3/7/2020,,New Mexico State,W,7-5,32,7,7,6,1,0,1,6,0,0,0,2,0,0,0,6,27,7,1,.219,/boxscore.aspx?id=12132&path=baseball,12132
3/6/2020,,New Mexico State,W,8-3,35,8,9,7,4,0,2,1,0,4,0,0,0,0,0,9,27,6,2,.257,/boxscore.aspx?id=12131&path=baseball,12131
3/3/2020,,A&M-Corpus Christi,W,5-4,34,5,13,5,0,0,0,4,1,1,1,2,2,0,0,9,27,12,2,.382,/boxscore.aspx?id=10954&path=baseball,10954
3/1/2020,vs,Oklahoma State,L,5-8,30,5,5,3,0,0,0,6,1,1,1,0,1,0,0,9,27,10,2,.167,/boxscore.aspx?id=10941&path=baseball,10941
2/29/2020,vs,UCLA,L,2-10,29,2,1,2,0,0,1,7,0,1,0,1,0,0,0,14,27,9,3,.034,/boxscore.aspx?id=10940&path=baseball,10940
2/26/2020,,UIW,W,4-0,29,4,8,4,3,1,0,2,0,2,1,2,1,0,1,6,27,7,0,.276,/boxscore.aspx?id=10953&path=baseball,10953
2/26/2020,vs,Illinois,L,0-1,29,0,3,0,0,0,0,2,0,0,0,1,0,0,1,4,24,3,0,.103,/boxscore.aspx?id=10939&path=baseball,10939
2/25/2020,,Houston Baptist,W,4-0,30,4,7,2,1,0,0,4,0,4,0,0,0,0,1,5,27,8,2,.233,/boxscore.aspx?id=10952&path=baseball,10952
2/23/2020,,Army West Point,W,14-12,32,14,13,12,4,0,2,8,0,4,1,3,1,1,2,3,24,7,3,.406,/boxscore.aspx?id=10951&path=baseball,10951
2/22/2020,,Army West Point,W,6-5,33,6,10,3,1,0,0,5,0,3,1,1,1,1,2,7,27,7,2,.303,/boxscore.aspx?id=10950&path=baseball,10950
2/21/2020,,Army West Point,W,12-3,34,12,11,9,1,1,2,6,1,2,0,2,2,0,1,7,27,6,1,.324,/boxscore.aspx?id=10949&path=baseball,10949
2/19/2020,,Prairie View A&M,W,30-2,38,30,18,27,5,1,0,8,0,1,0,5,0,2,0,4,21,10,0,.474,/boxscore.aspx?id=10948&path=baseball,10948
2/18/2020,,Stephen F. Austin,W,13-4,36,13,12,11,5,0,0,10,0,2,0,1,0,0,0,10,27,14,3,.333,/boxscore.aspx?id=10947&path=baseball,10947
2/16/2020,,Miami,W,6-2,29,6,7,5,1,0,3,5,0,2,0,4,1,1,0,8,27,10,1,.241,/boxscore.aspx?id=10945&path=baseball,10945
2/15/2020,,Miami,W,9-2,38,9,15,7,3,0,2,5,0,0,0,2,0,1,0,9,27,5,1,.395,/boxscore.aspx?id=10944&path=baseball,10944
2/14/2020,,Miami,W,17-1,36,17,13,15,2,0,2,9,0,4,0,3,1,1,0,9,27,11,2,.361,/boxscore.aspx?id=10943&path=baseball,10943
6/2/2019,,WEST VIRGINIA,W,11-10,39,11,11,10,2,0,2,8,0,3,1,0,0,0,1,9,27,9,3,.282,/boxscore.aspx?id=10751&path=baseball,10751
6/2/2019,vs,DUKE,L,1-4,33,1,9,1,3,0,0,2,0,1,0,0,0,1,0,6,24,10,0,.273,/boxscore.aspx?id=10755&path=baseball,10755
6/1/2019,vs,FORDHAM,W,11-2,39,11,13,11,1,0,4,5,0,2,0,0,0,0,0,4,27,9,0,.333,/boxscore.aspx?id=10750&path=baseball,10750
5/31/2019,vs,DUKE,L,5-8,31,5,6,3,2,0,0,3,0,1,0,3,1,1,0,5,27,7,0,.194,/boxscore.aspx?id=10314&path=baseball,10314
5/23/2019,vs,Ole Miss,L,0-1,29,0,4,0,1,0,0,4,1,0,1,0,0,0,1,3,27,10,0,.138,/boxscore.aspx?id=10610&path=baseball,10610
5/22/2019,vs,Georgia,L,0-2,26,0,2,0,1,0,0,3,0,0,0,2,2,0,1,6,26,9,1,.077,/boxscore.aspx?id=10609&path=baseball,10609
5/21/2019,vs,Florida,W,8-7,34,8,9,7,1,0,2,6,1,0,0,0,3,1,0,6,30,12,2,.265,/boxscore.aspx?id=10313&path=baseball,10313
5/18/2019,,Arkansas,W,6-1,31,6,9,5,1,0,0,0,0,0,0,1,2,2,0,6,27,4,1,.290,/boxscore.aspx?id=10158&path=baseball,10158
5/17/2019,,Arkansas,W,6-2,31,6,7,6,2,0,2,6,2,0,0,0,1,0,0,9,27,9,1,.226,/boxscore.aspx?id=10157&path=baseball,10157
5/16/2019,,Arkansas,L,3-7,36,3,11,2,2,0,0,2,0,0,1,0,0,0,0,7,27,4,2,.306,/boxscore.aspx?id=10156&path=baseball,10156
5/12/2019,at,Alabama,W,6-5,35,6,8,6,0,0,1,3,0,1,0,1,1,0,0,5,27,9,1,.229,/boxscore.aspx?id=10155&path=baseball,10155
5/11/2019,at,Alabama,L,1-2,31,1,7,1,0,1,0,1,0,0,2,0,0,0,0,3,24,10,0,.226,/boxscore.aspx?id=10154&path=baseball,10154
5/10/2019,at,Alabama,W,3-2,31,3,5,3,0,0,0,6,0,4,1,2,0,2,0,8,27,9,1,.161,/boxscore.aspx?id=10153&path=baseball,10153
5/4/2019,,Mississippi State,L,3-4,26,3,8,3,1,1,1,0,0,0,1,0,1,1,0,2,21,4,0,.308,/boxscore.aspx?id=10151&path=baseball,10151
5/4/2019,,Mississippi State,W,1-0,19,1,3,1,1,0,0,2,0,0,1,0,1,0,0,7,21,9,0,.158,/boxscore.aspx?id=10150&path=baseball,10150
5/3/2019,,Mississippi State,L,0-4,28,0,1,0,1,0,0,1,0,0,0,1,0,0,0,8,27,11,1,.036,/boxscore.aspx?id=10152&path=baseball,10152
4/30/2019,at,Sam Houston State,W,15-5,33,15,15,14,1,1,0,6,1,1,0,2,0,2,0,9,21,9,1,.455,/boxscore.aspx?id=10113&path=baseball,10113
4/27/2019,at,Ole Miss,L,2-3,32,2,6,2,0,1,1,1,0,0,0,0,0,0,0,6,25,9,0,.188,/boxscore.aspx?id=10148&path=baseball,10148
4/26/2019,at,Ole Miss,L,3-13,30,3,5,3,0,0,1,0,0,1,0,0,0,2,1,11,24,7,4,.167,/boxscore.aspx?id=10147&path=baseball,10147
4/25/2019,at,Ole Miss,L,4-5,40,4,6,3,1,0,0,2,0,0,0,3,0,0,0,12,31,12,3,.150,/boxscore.aspx?id=10149&path=baseball,10149
4/23/2019,,UT Arlington,W,10-5,35,10,13,10,1,0,3,5,0,0,0,1,0,0,1,3,27,8,2,.371,/boxscore.aspx?id=10128&path=baseball,10128
4/20/2019,at,South Carolina,W,6-3,27,6,7,6,1,0,2,1,0,0,0,0,1,0,0,9,21,8,1,.259,/boxscore.aspx?id=10146&path=baseball,10146
4/20/2019,at,South Carolina,L,2-3,26,2,4,2,0,0,1,2,0,0,0,0,1,0,0,7,18,4,0,.154,/boxscore.aspx?id=10145&path=baseball,10145
4/18/2019,at,South Carolina,W,8-2,34,8,10,8,2,0,1,5,2,1,1,0,2,0,0,9,27,9,1,.294,/boxscore.aspx?id=10144&path=baseball,10144
4/16/2019,at,Houston,L,1-4,28,1,2,1,1,0,0,1,0,0,0,1,1,0,1,3,24,10,1,.071,/boxscore.aspx?id=10112&path=baseball,10112
4/14/2019,,Auburn,W,4-1,30,4,8,4,0,0,1,1,0,0,0,0,2,0,0,8,27,8,1,.267,/boxscore.aspx?id=10143&path=baseball,10143
4/13/2019,,Auburn,L,0-7,29,0,5,0,0,0,0,5,0,0,0,0,0,0,2,6,27,12,1,.172,/boxscore.aspx?id=10142&path=baseball,10142
4/12/2019,,Auburn,W,4-0,30,4,8,4,4,0,0,1,0,1,0,0,0,1,1,10,27,16,1,.267,/boxscore.aspx?id=10141&path=baseball,10141
4/9/2019,,Texas State,L,3-5,35,3,8,3,0,0,0,2,0,0,0,1,0,1,0,10,27,5,0,.229,/boxscore.aspx?id=10127&path=baseball,10127
4/6/2019,at,LSU,L,3-9,33,3,8,3,0,0,0,0,0,2,0,1,0,0,2,11,24,8,2,.242,/boxscore.aspx?id=10140&path=baseball,10140
4/6/2019,at,LSU,W,6-4,36,6,8,5,3,1,0,5,0,1,0,0,1,0,1,7,27,4,0,.222,/boxscore.aspx?id=10139&path=baseball,10139
4/5/2019,at,LSU,L,1-2,33,1,6,1,2,0,0,3,0,0,0,0,0,0,0,9,24,3,3,.182,/boxscore.aspx?id=10138&path=baseball,10138
4/2/2019,at,Texas,W,9-6,39,9,14,8,2,0,2,4,0,1,1,2,0,0,0,6,27,10,1,.359,/boxscore.aspx?id=10111&path=baseball,10111
3/31/2019,,Missouri,T,2-2,35,2,6,0,0,0,0,2,0,0,0,1,1,0,2,6,30,7,0,.171,/boxscore.aspx?id=10137&path=baseball,10137
3/30/2019,,Missouri,L,2-3,49,2,10,2,0,0,0,3,1,1,0,3,3,0,3,12,45,19,3,.204,/boxscore.aspx?id=10136&path=baseball,10136
3/29/2019,,Missouri,W,7-3,30,7,8,5,1,0,0,5,1,1,0,0,1,1,0,10,27,11,2,.267,/boxscore.aspx?id=10135&path=baseball,10135
3/26/2019,,Lamar,W,10-7,33,10,13,9,2,1,1,4,0,0,1,1,0,2,1,4,27,9,2,.394,/boxscore.aspx?id=10126&path=baseball,10126
3/24/2019,at,Kentucky,W,17-5,47,17,19,16,5,1,1,4,0,1,0,1,0,1,0,7,27,6,2,.404,/boxscore.aspx?id=10134&path=baseball,10134
3/23/2019,at,Kentucky,W,9-3,40,9,13,9,2,1,3,3,0,0,0,2,0,0,0,5,27,8,3,.325,/boxscore.aspx?id=10133&path=baseball,10133
3/22/2019,at,Kentucky,W,5-3,36,5,11,5,4,0,1,1,0,1,1,2,1,0,1,11,27,9,1,.306,/boxscore.aspx?id=10132&path=baseball,10132
3/19/2019,,Rice,W,8-3,32,8,8,6,1,0,1,4,0,4,0,0,1,0,0,10,27,6,1,.250,/boxscore.aspx?id=10110&path=baseball,10110
3/17/2019,,Vanderbilt,W,7-0,38,7,11,7,1,1,0,2,0,1,1,0,0,0,0,5,27,9,0,.289,/boxscore.aspx?id=10131&path=baseball,10131
3/16/2019,,Vanderbilt,W,8-7,33,8,9,7,1,1,0,9,1,0,0,1,1,1,0,4,27,11,0,.273,/boxscore.aspx?id=10130&path=baseball,10130
3/15/2019,,Vanderbilt,L,4-7,33,4,5,4,1,0,0,7,0,0,0,1,0,0,0,8,27,13,2,.152,/boxscore.aspx?id=10129&path=baseball,10129
3/12/2019,at,DBU,L,4-5,37,4,9,4,1,0,0,2,0,0,0,0,0,0,1,12,24,7,0,.243,/boxscore.aspx?id=10109&path=baseball,10109
3/10/2019,,Gonzaga,W,3-1,28,3,5,3,0,0,0,1,0,0,0,0,1,0,0,3,27,4,0,.179,/boxscore.aspx?id=10125&path=baseball,10125
3/9/2019,,Gonzaga,W,14-2,38,14,15,14,2,0,3,4,0,0,0,0,0,1,1,5,27,5,1,.395,/boxscore.aspx?id=10124&path=baseball,10124
3/8/2019,,Gonzaga,L,4-6,41,4,14,4,3,0,1,2,0,1,0,0,1,0,1,7,27,10,1,.341,/boxscore.aspx?id=10123&path=baseball,10123
3/6/2019,,Abilene Christian,W,9-3,36,9,12,8,3,0,1,2,1,3,0,2,0,0,0,5,27,5,3,.333,/boxscore.aspx?id=10122&path=baseball,10122
3/5/2019,,A&M-Corpus Christi,W,12-2,25,12,10,11,2,0,0,12,0,0,1,0,0,2,1,1,21,8,0,.400,/boxscore.aspx?id=10121&path=baseball,10121
3/3/2019,vs,Houston,W,3-2,32,3,8,2,1,0,1,5,0,0,0,1,1,0,2,6,27,11,1,.250,/boxscore.aspx?id=10108&path=baseball,10108
3/2/2019,vs,TCU,W,1-0,26,1,4,1,0,0,0,3,0,0,1,0,0,0,1,8,27,11,0,.154,/boxscore.aspx?id=10107&path=baseball,10107
3/1/2019,vs,Baylor,W,5-2,28,5,5,5,1,0,2,4,0,1,0,1,1,0,0,5,27,6,0,.179,/boxscore.aspx?id=10106&path=baseball,10106
